07.09.2021|10:53:17*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:52:20*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:51:12*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:50:51*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:50:24*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:49:42*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:48:59*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:48:07*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:46:45*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:45:49*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:45:38*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:41:58*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:40:42*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:39:45*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:37:33*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:36:46*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:35:04*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:34:34*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:34:01*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:33:14*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:31:34*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:08:41*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
07.09.2021|10:06:13*+#+*mh*+#+*1*+#+*Baustein-OB1*+#+*
